customer_id,age,gender,location,income_level,education_level,platform,likes_received,comments_posted,shares,time_spent_per_week,click_through_rate,average_order_value,frequency_of_purchases,discounts_used,cart_abandonment_rate,search_trends_index,seasonal_effect,competitor_offers,sentiment_score,customer_support_queries,response_time,campaign_id,marketing_channel,ad_spent,conversion_rate,ROI,customer_response
CUST_2539,30,Other,Germany,Medium,PhD,Twitter,97,174,11,30.11,25.86,269.42,7,1,7.45,28.29,Winter,0,-0.58,4,4,CAMPAIGN_10,Google Ads,5098.92,43.77,101.35,0
CUST_2540,19,Male,UK,Medium,High School,Facebook,551,151,72,35.58,81.4,157.39,6,1,11.51,99.1,Summer,0,0.41,11,67,CAMPAIGN_8,Google Ads,2901.12,33.08,188.0,1
CUST_2541,38,Female,Germany,High,High School,Instagram,182,411,93,15.14,83.82,136.23,1,0,25.56,52.72,Summer,1,0.02,10,115,CAMPAIGN_8,Social Media,9524.85,92.56,135.66,1
CUST_2542,40,Female,Canada,Low,Bachelor's,LinkedIn,699,184,251,38.08,18.47,234.0,20,0,13.42,28.46,None,0,-0.45,3,93,CAMPAIGN_19,TV Ads,3238.68,7.83,185.12,0
CUST_2543,57,Male,UK,Medium,PhD,LinkedIn,153,491,219,13.86,97.84,39.15,18,1,39.56,52.8,Summer,1,0.45,16,43,CAMPAIGN_14,Google Ads,9771.35,8.61,128.93,0
CUST_2544,45,Female,UK,High,Bachelor's,Instagram,522,132,194,42.54,94.05,464.42,26,0,63.86,77.68,Winter,0,0.65,19,64,CAMPAIGN_6,TV Ads,6121.93,96.28,154.02,1
CUST_2545,29,Female,India,High,Bachelor's,Twitter,781,267,290,36.85,56.87,373.23,22,0,78.75,80.38,None,0,-0.37,3,54,CAMPAIGN_8,Email,371.14,26.87,-22.8,0
CUST_2546,49,Male,UK,Medium,High School,Instagram,751,386,174,11.1,78.88,319.25,1,0,31.48,63.15,None,0,-0.99,19,78,CAMPAIGN_14,Email,4058.87,57.47,17.1,0
CUST_2547,54,Other,Germany,Low,Bachelor's,Instagram,717,347,22,24.21,35.3,304.16,18,1,28.3,20.62,Holiday,0,-0.83,17,89,CAMPAIGN_19,Email,5897.91,28.72,115.49,0
CUST_2548,56,Male,Germany,High,Master's,LinkedIn,887,172,127,28.33,85.03,54.91,28,0,32.41,33.94,None,1,-0.81,1,62,CAMPAIGN_20,TV Ads,8663.37,77.11,91.54,0
CUST_2549,47,Female,India,Low,High School,Facebook,267,452,198,28.42,34.17,189.87,23,0,85.15,84.14,Winter,0,0.07,10,21,CAMPAIGN_19,Google Ads,6645.76,45.12,16.53,0
CUST_2550,55,Male,Canada,Medium,Master's,Instagram,191,458,12,5.91,59.04,94.14,14,1,95.64,55.94,Summer,0,0.64,12,63,CAMPAIGN_15,Email,2306.17,93.54,195.55,1
CUST_2551,23,Other,Canada,Medium,High School,Twitter,606,398,128,36.67,37.48,95.41,24,1,2.3,48.25,Holiday,0,-0.02,12,60,CAMPAIGN_9,Social Media,7844.49,95.66,165.74,0
CUST_2552,45,Other,USA,Low,Bachelor's,Twitter,560,362,170,2.01,12.31,481.6,13,0,43.48,96.59,Winter,1,0.07,9,45,CAMPAIGN_15,Social Media,7986.18,66.48,33.98,0
CUST_2553,57,Female,Canada,High,Master's,LinkedIn,106,63,155,27.75,43.03,127.33,13,1,46.11,32.79,Winter,1,-0.37,6,37,CAMPAIGN_14,Social Media,9770.81,39.89,35.94,0
CUST_2554,56,Male,Canada,Low,Bachelor's,Facebook,574,262,228,45.66,5.21,32.9,10,0,1.61,62.23,Summer,1,0.37,12,61,CAMPAIGN_20,Social Media,1947.94,43.19,85.65,0
CUST_2555,55,Other,Canada,Medium,Master's,LinkedIn,832,103,248,23.74,96.9,145.53,5,1,41.5,17.24,None,0,-0.99,10,42,CAMPAIGN_19,Social Media,7855.18,84.81,194.87,0
CUST_2556,55,Female,Germany,Low,Bachelor's,Facebook,710,350,244,6.32,74.78,301.62,5,1,0.53,78.87,Winter,0,-0.88,12,18,CAMPAIGN_19,TV Ads,9249.03,66.3,5.36,0
CUST_2557,40,Female,Germany,High,Master's,LinkedIn,339,0,157,19.29,86.88,111.97,24,0,57.97,6.67,Winter,1,-0.61,8,49,CAMPAIGN_12,Google Ads,6187.44,24.77,124.35,0
CUST_2558,37,Male,India,High,Master's,LinkedIn,370,129,183,29.96,22.06,404.78,27,0,59.11,39.88,Holiday,1,-0.47,19,82,CAMPAIGN_10,TV Ads,1796.07,32.29,-46.71,0
CUST_2559,50,Male,India,High,High School,Facebook,946,387,39,24.31,22.22,469.8,27,0,22.23,89.33,Summer,1,-0.16,1,68,CAMPAIGN_16,TV Ads,115.49,37.19,137.25,0
CUST_2560,25,Male,India,Low,High School,Facebook,22,281,240,48.64,13.96,93.43,19,0,30.27,28.15,Summer,0,-0.41,9,90,CAMPAIGN_17,TV Ads,6855.22,84.52,-23.74,0
CUST_2561,60,Other,Germany,Low,High School,LinkedIn,647,229,10,19.4,64.48,338.74,7,0,16.79,3.2,Summer,1,0.57,2,14,CAMPAIGN_18,TV Ads,6836.62,62.51,84.96,1
CUST_2562,34,Female,Canada,High,Master's,Twitter,129,384,121,27.9,61.15,260.33,18,0,93.55,40.63,Summer,1,-0.89,9,7,CAMPAIGN_10,Social Media,6706.84,99.74,-28.55,0
CUST_2563,30,Other,India,High,Bachelor's,Facebook,40,368,224,47.97,5.41,220.34,26,0,31.72,52.03,Winter,0,0.76,19,6,CAMPAIGN_15,Google Ads,8046.91,37.37,-22.7,0
CUST_2564,57,Other,Canada,Low,Master's,Twitter,748,300,141,23.32,27.56,37.75,16,0,96.52,27.25,None,1,-0.39,10,68,CAMPAIGN_8,Google Ads,7013.46,26.47,93.96,0
CUST_2565,55,Other,Germany,High,Bachelor's,LinkedIn,595,491,138,48.5,52.79,38.05,2,0,89.71,34.61,Summer,1,0.01,6,36,CAMPAIGN_6,TV Ads,4406.49,15.71,121.52,0
CUST_2566,64,Female,Canada,Low,Master's,Facebook,158,207,179,24.55,25.81,111.48,2,1,69.94,5.93,None,1,-0.35,16,108,CAMPAIGN_12,Google Ads,5548.19,66.69,88.57,0
CUST_2567,21,Other,USA,Medium,PhD,Twitter,922,90,123,43.7,31.98,218.27,22,0,39.23,34.29,None,1,0.4,1,2,CAMPAIGN_5,Google Ads,5729.29,56.65,99.34,0
CUST_2568,20,Male,India,High,Master's,Instagram,747,33,56,48.78,58.03,23.98,2,1,22.78,24.04,Winter,1,-0.24,8,72,CAMPAIGN_12,Google Ads,7747.83,11.97,37.68,0
CUST_2569,47,Other,UK,Medium,High School,Facebook,666,81,221,1.74,70.2,139.84,1,0,35.4,84.32,Summer,0,0.29,17,76,CAMPAIGN_13,TV Ads,9990.77,27.18,35.82,1
CUST_2570,31,Other,India,Low,Bachelor's,Instagram,789,450,64,44.22,56.14,450.63,4,0,41.07,27.47,Winter,1,-0.34,9,9,CAMPAIGN_9,Google Ads,3038.77,28.98,85.33,0
CUST_2571,61,Female,Germany,High,Bachelor's,LinkedIn,498,319,61,3.82,60.57,116.0,1,1,25.85,14.48,Winter,1,-0.17,16,35,CAMPAIGN_11,TV Ads,5621.8,31.76,-20.98,0
CUST_2572,35,Other,Germany,High,High School,LinkedIn,267,435,229,5.69,35.69,171.14,14,1,39.97,85.13,Winter,0,0.57,13,115,CAMPAIGN_18,Social Media,1629.78,20.01,-15.27,0
CUST_2573,45,Female,India,Low,High School,Instagram,374,471,215,11.72,44.83,161.73,16,1,48.27,30.11,Summer,1,0.18,16,62,CAMPAIGN_10,Social Media,2627.2,8.8,172.26,0
CUST_2574,45,Male,Canada,High,Master's,Facebook,215,385,130,27.85,50.13,411.34,7,1,73.22,31.7,None,0,0.33,16,1,CAMPAIGN_15,Social Media,4523.03,38.27,140.0,1
CUST_2575,18,Female,Canada,Low,PhD,Facebook,350,307,274,11.69,72.55,126.76,26,1,30.35,61.51,Winter,0,-0.72,18,101,CAMPAIGN_19,Social Media,1301.09,85.86,138.03,0
CUST_2576,18,Other,USA,Medium,Bachelor's,Instagram,841,212,217,17.78,71.47,464.98,4,1,20.44,92.96,None,0,0.11,13,73,CAMPAIGN_5,Email,8463.42,4.68,21.63,0
CUST_2577,57,Male,Canada,Medium,PhD,Instagram,14,248,140,1.91,1.55,46.58,4,1,19.84,56.26,Summer,1,-0.35,8,81,CAMPAIGN_8,Google Ads,6445.77,57.49,90.52,0
CUST_2578,61,Other,India,High,Bachelor's,Facebook,985,21,153,45.87,55.53,289.72,28,0,64.93,89.99,Summer,0,-0.42,19,110,CAMPAIGN_13,Social Media,7528.44,50.86,67.64,0
CUST_2579,47,Male,Canada,High,Bachelor's,Instagram,653,307,24,16.31,78.68,158.14,17,1,65.24,12.82,Summer,0,0.25,7,40,CAMPAIGN_3,Google Ads,3291.38,1.73,178.63,0
CUST_2580,30,Male,India,Medium,Bachelor's,LinkedIn,77,237,65,3.3,70.33,442.47,2,1,22.88,99.38,None,0,-0.84,11,2,CAMPAIGN_14,Google Ads,401.46,69.22,-37.0,0
CUST_2581,40,Female,USA,Low,Master's,Instagram,360,284,109,21.85,25.85,29.83,16,1,91.86,11.61,Holiday,0,-0.74,13,64,CAMPAIGN_11,Email,9427.34,12.41,55.77,0
CUST_2582,25,Female,India,Low,PhD,Instagram,98,138,278,4.69,35.45,426.33,19,1,58.56,72.91,Holiday,0,0.16,4,25,CAMPAIGN_4,TV Ads,929.08,89.68,193.65,0
CUST_2583,31,Female,Canada,High,Master's,LinkedIn,352,12,230,2.4,39.38,336.21,2,0,48.08,31.11,Winter,1,0.43,14,114,CAMPAIGN_10,TV Ads,5314.65,72.4,186.15,0
CUST_2584,45,Other,India,High,Bachelor's,Facebook,489,213,15,29.76,4.0,99.75,7,1,0.22,68.34,None,0,-0.87,8,6,CAMPAIGN_14,TV Ads,9979.06,60.77,60.76,0
CUST_2585,50,Female,India,High,High School,LinkedIn,409,238,218,35.63,86.84,47.88,6,1,19.36,36.46,None,0,-0.5,16,118,CAMPAIGN_5,Social Media,8656.95,78.28,-6.77,0
CUST_2586,28,Other,UK,High,Master's,Facebook,920,139,278,26.63,74.95,334.66,9,0,44.41,17.46,Summer,0,-0.33,10,6,CAMPAIGN_6,TV Ads,5439.78,4.29,158.06,0
CUST_2587,19,Other,India,Medium,High School,Facebook,722,439,108,47.44,28.33,465.0,6,1,79.84,52.12,None,0,0.11,9,19,CAMPAIGN_19,Social Media,4293.63,9.34,-33.2,0
CUST_2588,46,Other,India,Low,Master's,LinkedIn,259,112,215,40.09,90.67,73.87,7,1,25.93,19.38,Holiday,1,0.22,18,79,CAMPAIGN_12,Social Media,4000.14,76.04,137.42,1
CUST_2589,38,Other,Germany,Low,High School,Instagram,330,127,219,10.89,59.04,151.05,12,1,43.81,52.64,None,0,0.75,4,1,CAMPAIGN_8,Social Media,4376.78,49.08,95.0,1
CUST_2590,39,Female,Germany,Medium,High School,Twitter,452,357,106,31.81,50.76,433.67,19,0,15.57,95.38,Summer,1,-0.79,2,98,CAMPAIGN_8,Email,7767.19,23.08,115.51,0
CUST_2591,41,Female,India,High,Master's,Twitter,563,121,133,22.86,40.0,347.77,10,1,39.97,92.95,Holiday,1,0.32,13,105,CAMPAIGN_8,Email,9850.63,21.47,177.84,0
CUST_2592,30,Male,USA,Medium,Master's,LinkedIn,985,363,100,16.55,39.81,294.27,22,0,12.73,34.37,Winter,1,-0.2,4,47,CAMPAIGN_13,Email,6184.42,66.01,189.82,0
CUST_2593,19,Male,USA,High,Bachelor's,Facebook,195,187,147,43.6,83.97,174.35,27,0,89.32,87.75,Winter,0,-0.86,4,89,CAMPAIGN_18,TV Ads,1163.18,31.85,-37.25,0
CUST_2594,58,Other,Germany,Medium,Bachelor's,Twitter,104,451,218,30.07,10.28,77.93,18,1,47.03,72.33,Winter,1,0.94,9,23,CAMPAIGN_15,Google Ads,9418.8,68.92,192.53,0
CUST_2595,26,Male,Canada,Low,High School,Instagram,756,320,69,22.75,85.02,105.02,12,0,7.61,89.07,Winter,0,0.11,9,92,CAMPAIGN_10,Google Ads,8246.98,9.67,123.53,0
CUST_2596,51,Male,UK,Medium,High School,Facebook,21,75,48,8.75,70.89,365.07,8,0,31.09,12.23,None,0,0.75,8,80,CAMPAIGN_9,Google Ads,5354.23,8.56,145.5,0
CUST_2597,57,Female,India,Medium,Master's,LinkedIn,26,83,52,13.05,59.11,8.64,10,0,99.12,88.8,Summer,1,-0.17,9,55,CAMPAIGN_15,TV Ads,4243.03,39.39,-35.3,0
CUST_2598,57,Male,USA,High,Master's,Instagram,403,384,182,28.03,27.57,412.22,18,1,70.89,74.0,Summer,1,0.59,19,1,CAMPAIGN_19,Social Media,9577.19,62.25,198.27,0
CUST_2599,32,Female,USA,High,Bachelor's,Instagram,100,196,126,29.03,21.03,454.16,2,1,12.61,16.16,Summer,1,0.88,9,88,CAMPAIGN_18,TV Ads,3525.0,88.93,60.61,0
CUST_2600,62,Male,USA,Medium,High School,Twitter,676,364,118,12.53,92.55,50.66,5,1,75.04,42.2,Summer,1,0.27,7,78,CAMPAIGN_17,Google Ads,8878.2,6.84,123.73,0
CUST_2601,52,Male,USA,High,Master's,LinkedIn,120,215,149,22.85,20.33,323.55,17,1,97.65,4.58,Winter,1,-0.03,16,21,CAMPAIGN_2,Google Ads,6478.71,79.2,42.87,0
CUST_2602,24,Other,UK,Low,Master's,Facebook,828,60,187,23.17,2.42,286.55,8,0,35.71,8.26,None,0,-0.43,12,52,CAMPAIGN_19,Google Ads,6195.91,44.64,-11.26,0
CUST_2603,53,Other,UK,Medium,PhD,Twitter,929,368,14,42.88,92.17,53.85,26,1,50.49,50.52,None,1,-0.62,7,67,CAMPAIGN_1,Email,3215.02,70.8,51.25,0
CUST_2604,30,Other,USA,High,Master's,Instagram,11,8,137,7.14,7.34,493.69,3,0,89.36,14.45,Holiday,1,-0.32,2,30,CAMPAIGN_17,Google Ads,4532.41,93.73,162.81,0
CUST_2605,43,Male,USA,Medium,High School,Instagram,635,482,179,27.22,49.49,365.37,13,0,36.3,94.57,None,1,0.43,7,27,CAMPAIGN_12,TV Ads,1759.8,51.19,145.89,0
CUST_2606,40,Other,UK,Medium,Master's,Facebook,492,148,170,10.47,82.49,389.58,2,0,14.06,57.22,Holiday,1,-0.91,8,114,CAMPAIGN_3,TV Ads,5739.94,22.6,-34.76,0
CUST_2607,52,Male,Germany,High,Bachelor's,Facebook,571,134,214,6.38,10.58,438.09,7,1,8.2,46.36,Summer,1,0.39,4,19,CAMPAIGN_7,Social Media,5854.06,21.3,32.88,0
CUST_2608,30,Male,USA,High,Master's,Instagram,124,331,109,13.05,9.24,246.18,21,1,3.49,4.57,Summer,1,0.04,12,82,CAMPAIGN_14,TV Ads,3349.16,29.28,95.61,0
CUST_2609,25,Female,Canada,Low,PhD,Instagram,885,89,72,12.21,37.03,449.68,17,0,29.86,38.31,Holiday,1,-0.77,5,71,CAMPAIGN_16,Social Media,3414.45,15.98,122.82,0
CUST_2610,49,Female,India,Low,Master's,Facebook,526,150,131,30.19,77.83,333.56,21,0,46.72,18.45,None,1,0.17,19,50,CAMPAIGN_15,TV Ads,246.32,11.19,-22.47,0
CUST_2611,39,Male,USA,Medium,High School,LinkedIn,919,272,33,7.0,78.54,151.04,3,1,62.8,80.42,Summer,1,-0.84,5,100,CAMPAIGN_16,TV Ads,7543.18,16.66,-29.87,0
CUST_2612,22,Female,Canada,Low,Bachelor's,Facebook,795,45,265,4.1,44.09,295.13,1,0,30.43,0.07,Winter,1,0.47,17,34,CAMPAIGN_8,Email,4393.49,96.54,85.12,0
CUST_2613,19,Male,UK,Medium,Master's,Twitter,898,333,181,34.81,80.62,313.0,17,1,70.71,60.94,None,0,-0.21,1,6,CAMPAIGN_1,Email,1727.83,4.66,95.54,0
CUST_2614,62,Other,India,Low,High School,Instagram,134,436,258,18.35,9.18,280.16,13,0,86.65,51.18,Holiday,0,0.16,19,101,CAMPAIGN_9,Social Media,2097.53,77.69,54.71,0
CUST_2615,19,Female,Canada,Low,Bachelor's,LinkedIn,14,488,220,33.25,45.05,480.92,14,1,80.73,11.77,Winter,1,-0.14,6,106,CAMPAIGN_15,Social Media,9103.72,95.25,111.63,0
CUST_2616,35,Male,Germany,High,High School,Twitter,411,219,141,19.94,75.47,248.77,4,1,66.49,60.83,Summer,0,-0.52,13,40,CAMPAIGN_13,Email,7209.86,69.49,-44.74,0
CUST_2617,64,Other,Canada,High,PhD,Facebook,175,385,259,29.24,66.2,41.79,26,1,26.42,73.47,Holiday,1,-0.32,17,117,CAMPAIGN_7,Google Ads,4777.34,64.45,172.98,0
CUST_2618,30,Male,Germany,Medium,High School,Instagram,737,259,212,39.31,32.31,188.89,17,0,91.68,6.69,Holiday,0,0.24,19,101,CAMPAIGN_3,Email,6331.89,66.46,-34.5,0
CUST_2619,30,Female,Germany,Medium,Master's,LinkedIn,558,98,277,7.66,98.89,153.07,9,0,53.53,86.06,None,1,-0.79,13,48,CAMPAIGN_1,Google Ads,1610.33,4.56,8.36,0
CUST_2620,35,Other,Canada,High,Master's,LinkedIn,764,156,165,10.38,43.94,37.55,22,1,88.29,19.16,None,0,-0.73,13,77,CAMPAIGN_17,TV Ads,4493.36,13.11,31.01,0
CUST_2621,62,Male,UK,High,PhD,Facebook,61,233,205,9.42,60.84,166.94,18,1,92.24,47.73,Holiday,1,-0.89,12,86,CAMPAIGN_2,TV Ads,3246.09,90.24,186.97,0
CUST_2622,28,Female,Canada,Medium,Master's,LinkedIn,862,125,85,12.95,35.41,16.9,24,1,23.86,72.18,Holiday,0,-0.17,10,103,CAMPAIGN_13,Google Ads,8329.09,56.26,144.06,0
CUST_2623,58,Female,Germany,Low,High School,LinkedIn,169,199,75,36.83,20.41,273.32,2,1,9.95,10.95,Summer,1,-0.59,3,17,CAMPAIGN_2,Google Ads,3968.44,37.23,110.23,0
CUST_2624,32,Female,Germany,Low,Master's,Facebook,910,33,299,48.82,65.87,429.12,6,0,10.52,48.72,Holiday,1,0.77,19,90,CAMPAIGN_2,Social Media,679.2,81.51,186.43,1
CUST_2625,36,Male,UK,Low,PhD,LinkedIn,628,309,201,44.23,55.28,16.17,10,0,66.53,11.88,Winter,0,-0.13,6,67,CAMPAIGN_1,Email,8049.6,38.09,176.67,0
CUST_2626,23,Other,India,High,Bachelor's,Instagram,306,310,134,39.19,16.32,441.67,28,0,73.83,51.49,Holiday,0,0.05,1,98,CAMPAIGN_11,Email,5971.3,73.56,187.52,0
CUST_2627,18,Male,India,Low,Bachelor's,LinkedIn,356,474,295,17.7,83.29,309.25,14,1,25.65,8.58,Summer,1,0.8,13,45,CAMPAIGN_16,Google Ads,5130.53,36.11,116.69,1
CUST_2628,38,Male,India,Low,High School,Facebook,859,426,111,1.62,62.15,68.97,21,1,51.95,86.36,Holiday,1,0.73,2,80,CAMPAIGN_2,TV Ads,7383.56,48.17,5.18,1
CUST_2629,42,Other,USA,Medium,PhD,Instagram,709,224,88,31.12,3.93,158.53,15,0,26.62,5.59,Winter,1,0.72,14,26,CAMPAIGN_19,Google Ads,5561.12,36.33,100.72,0
CUST_2630,59,Female,Canada,High,Bachelor's,Twitter,252,297,216,29.23,49.0,256.43,27,0,24.92,99.03,Winter,1,0.31,8,111,CAMPAIGN_8,TV Ads,8280.78,37.83,-30.44,0
CUST_2631,55,Female,USA,Medium,Master's,Twitter,146,11,197,3.25,1.78,170.53,15,1,0.61,4.01,Summer,0,-0.77,16,43,CAMPAIGN_13,Email,7191.84,60.2,2.32,0
CUST_2632,62,Other,Canada,Medium,PhD,Facebook,281,232,54,22.1,43.95,52.3,17,0,8.61,38.19,None,1,-0.04,12,62,CAMPAIGN_9,Google Ads,1257.01,22.31,-20.09,0
CUST_2633,26,Other,USA,Low,Bachelor's,Instagram,901,200,115,12.81,67.94,23.62,6,1,59.9,66.6,Winter,1,-0.95,3,96,CAMPAIGN_19,Email,3791.71,5.95,96.36,0
CUST_2634,27,Female,Canada,Medium,PhD,Facebook,613,182,34,27.58,61.17,345.25,19,1,94.79,76.47,Winter,0,-0.92,6,5,CAMPAIGN_3,Social Media,1237.35,31.3,137.83,0
CUST_2635,46,Other,Germany,High,PhD,LinkedIn,11,137,91,33.99,17.13,200.85,6,1,66.11,48.05,Winter,0,0.29,7,30,CAMPAIGN_3,Social Media,8634.74,7.78,26.91,0
CUST_2636,32,Male,USA,Medium,PhD,LinkedIn,197,406,17,14.33,36.18,75.79,24,1,4.34,96.73,None,1,-0.5,19,62,CAMPAIGN_4,Google Ads,412.79,58.68,89.82,0
CUST_2637,32,Male,Canada,Medium,High School,Facebook,210,4,243,49.29,98.2,144.25,7,1,57.96,52.92,Holiday,0,-0.11,8,15,CAMPAIGN_11,Email,8363.81,38.78,122.32,0
CUST_2638,29,Other,USA,Medium,Bachelor's,Facebook,6,276,161,38.09,69.06,19.1,23,0,75.21,79.94,None,0,0.25,15,89,CAMPAIGN_3,Social Media,9419.91,89.24,40.19,1
CUST_2639,52,Female,UK,Low,PhD,Instagram,207,203,199,21.22,85.95,363.52,1,1,41.17,42.53,Holiday,1,-0.13,8,4,CAMPAIGN_1,TV Ads,2865.05,85.66,101.8,0
CUST_2640,53,Female,Canada,Low,PhD,Twitter,377,112,219,30.99,54.51,209.17,16,0,32.65,65.65,Winter,0,0.44,1,96,CAMPAIGN_3,Email,7001.73,95.05,116.93,1
CUST_2641,60,Male,India,Low,Bachelor's,Facebook,286,41,136,5.66,54.96,210.99,21,1,54.13,55.86,Holiday,0,-0.77,10,29,CAMPAIGN_9,Email,5198.63,61.58,77.67,0
CUST_2642,38,Female,Canada,Low,PhD,Twitter,72,197,281,13.68,62.67,64.51,17,0,66.47,73.67,Winter,0,-0.75,2,37,CAMPAIGN_4,Google Ads,5513.08,81.63,136.12,0
CUST_2643,42,Female,USA,Low,PhD,LinkedIn,539,246,299,30.68,7.95,301.85,11,1,28.56,30.79,Winter,0,0.4,17,60,CAMPAIGN_2,Social Media,3982.74,84.64,103.65,0
CUST_2644,30,Male,UK,Medium,Master's,Twitter,671,249,99,32.3,8.23,52.68,17,0,7.54,54.96,None,0,0.81,15,112,CAMPAIGN_10,Email,3282.15,40.87,81.36,0
CUST_2645,37,Male,USA,High,PhD,Facebook,658,7,282,32.99,43.59,132.26,23,0,15.34,68.92,Summer,0,0.86,18,60,CAMPAIGN_11,Google Ads,4543.14,52.33,-42.4,0
CUST_2646,58,Female,UK,Medium,PhD,LinkedIn,836,384,121,34.58,46.69,393.84,17,0,6.34,71.47,Summer,1,0.82,19,91,CAMPAIGN_13,TV Ads,8139.2,9.37,141.35,0
CUST_2647,22,Male,USA,Low,Master's,Instagram,453,294,217,36.43,84.19,58.03,25,1,47.3,63.49,Winter,1,0.14,17,98,CAMPAIGN_5,Google Ads,9525.02,47.29,123.26,1
CUST_2648,62,Other,India,High,Master's,Twitter,625,56,178,3.67,28.0,446.72,11,0,49.46,9.84,Winter,1,0.56,18,44,CAMPAIGN_4,Google Ads,9366.69,48.0,-17.33,0
CUST_2649,32,Other,Canada,High,Bachelor's,Instagram,91,297,242,23.11,82.27,307.37,6,1,85.21,86.05,None,0,-0.96,8,77,CAMPAIGN_19,Email,7144.5,56.95,38.72,0
CUST_2650,31,Female,UK,Medium,Bachelor's,Facebook,374,442,169,19.52,71.25,150.95,15,0,24.68,3.01,None,1,0.4,10,13,CAMPAIGN_1,Email,571.06,42.39,39.18,1
CUST_2651,45,Male,USA,Low,High School,Twitter,823,177,171,44.27,84.43,195.79,27,0,76.08,44.03,Winter,0,-0.83,12,106,CAMPAIGN_10,Social Media,7919.88,36.15,71.92,0
CUST_2652,61,Female,UK,Medium,High School,Twitter,262,495,298,44.07,92.66,130.8,24,1,68.8,79.04,Summer,1,0.29,1,110,CAMPAIGN_7,Social Media,8204.03,30.08,139.21,1
CUST_2653,26,Female,Canada,Medium,Master's,Instagram,15,90,201,17.38,72.06,332.15,20,1,45.67,44.16,Winter,1,-0.62,4,92,CAMPAIGN_5,Email,5313.44,62.26,60.24,0
CUST_2654,62,Female,UK,High,PhD,Twitter,425,9,56,32.75,4.52,172.82,21,1,93.43,28.09,Summer,0,-0.48,7,92,CAMPAIGN_20,TV Ads,9641.87,55.39,80.41,0
CUST_2655,56,Male,India,Low,High School,Instagram,273,179,47,40.48,48.89,227.96,17,0,28.07,48.52,None,1,-0.98,14,114,CAMPAIGN_19,TV Ads,5244.29,69.79,110.89,0
CUST_2656,33,Male,Germany,Medium,PhD,Facebook,922,266,52,18.81,48.36,280.27,3,0,49.36,87.15,Holiday,0,0.55,4,28,CAMPAIGN_5,TV Ads,6999.59,18.63,40.3,0
CUST_2657,34,Other,Germany,Medium,Bachelor's,Twitter,768,449,17,28.87,52.69,56.31,26,0,89.94,68.66,Summer,1,-0.84,6,25,CAMPAIGN_3,Social Media,3767.43,40.5,99.43,0
CUST_2658,63,Male,UK,Low,High School,Instagram,863,202,166,26.83,30.32,387.26,2,1,41.58,46.67,Holiday,0,-0.29,13,96,CAMPAIGN_19,Google Ads,7194.56,57.45,121.51,0
CUST_2659,31,Female,UK,Low,Master's,Instagram,38,66,107,44.17,69.36,67.61,23,1,83.56,23.88,Winter,0,0.37,5,33,CAMPAIGN_19,TV Ads,7765.21,54.07,69.81,1
CUST_2660,46,Other,USA,Low,High School,Facebook,787,383,98,9.24,51.18,430.13,5,0,81.46,76.03,Holiday,0,0.94,19,48,CAMPAIGN_15,Google Ads,9754.69,39.9,12.99,1
CUST_2661,58,Other,Canada,Medium,Bachelor's,Facebook,338,242,91,38.48,61.39,47.39,1,0,42.81,28.73,None,0,0.4,7,96,CAMPAIGN_12,Social Media,2962.89,19.04,-26.34,0
CUST_2662,59,Male,India,Medium,Bachelor's,Instagram,957,224,186,42.55,30.65,486.24,21,0,21.75,43.48,Summer,0,0.79,11,62,CAMPAIGN_2,Email,3489.42,5.71,183.7,0
CUST_2663,26,Other,Germany,Low,Bachelor's,Twitter,147,45,232,41.91,99.47,387.25,21,0,46.65,92.11,Holiday,0,0.85,4,101,CAMPAIGN_19,TV Ads,1981.78,65.75,124.48,1
CUST_2664,55,Other,Germany,Medium,High School,Instagram,157,359,166,4.37,27.83,136.14,13,1,25.08,12.89,Winter,0,-0.72,5,28,CAMPAIGN_14,TV Ads,6911.72,96.82,156.29,0
CUST_2665,34,Male,USA,Low,PhD,Facebook,214,17,1,28.38,29.34,249.81,24,0,78.05,82.48,Summer,0,-0.84,14,51,CAMPAIGN_4,Google Ads,5652.04,35.11,135.64,0
CUST_2666,57,Female,USA,Medium,Master's,Facebook,436,252,221,29.9,51.26,375.65,25,0,96.38,27.77,Winter,0,-1.0,7,4,CAMPAIGN_13,Social Media,395.91,33.51,27.66,0
CUST_2667,19,Other,UK,High,Bachelor's,LinkedIn,681,231,187,47.31,82.12,357.22,22,0,96.84,77.02,Winter,0,-0.39,0,10,CAMPAIGN_10,Email,5548.52,11.14,98.57,0
CUST_2668,40,Male,UK,Medium,PhD,Twitter,791,424,283,12.09,30.54,320.3,3,0,86.02,67.05,Winter,0,-0.98,11,94,CAMPAIGN_17,TV Ads,2139.22,38.34,105.89,0
CUST_2669,19,Female,UK,Low,PhD,Twitter,57,422,13,29.29,69.28,226.35,23,0,80.4,33.47,None,0,0.99,15,35,CAMPAIGN_4,Email,524.03,2.77,-17.38,0
CUST_2670,24,Male,Germany,Medium,High School,Facebook,303,275,144,33.29,28.8,496.21,15,1,42.45,69.8,Winter,0,0.32,14,101,CAMPAIGN_11,Email,2310.2,54.17,-44.2,0
CUST_2671,25,Female,Germany,High,Bachelor's,Twitter,358,313,250,43.3,83.81,154.73,23,0,71.11,15.02,None,1,0.23,16,92,CAMPAIGN_16,TV Ads,4378.72,47.24,13.4,1
